"Bar kod","Naziv robe","Kat.broj","Atribut 3","J.mj.","T.b.","Prod.cijena","VPC-PDV","Zalihe","Kol.vlast.","Rez.kol.","Kol.raspol.","Kol.kom.pri.","Kol.POS","Kol.slož.","Kol.nar.kup.","Kol.nar.dob.","D","Jamstvo","Atest","%max.rb.","Bar kod","Os.pak.","P","Odnos jm2","Kol. jm2","Prod.c. jm2","Drugi naziv robe","Treći naziv robe","Zapremina","Dimenzije","Atribut 1","Opis Atribut 1","Atribut 2","Opis Atribut 2","Opis Atribut 3","Atribut 4","Opis Atribut 4","Ambalaža","Ul.trošarina","Por.na luks.","Smještaj.R.","Smještaj","Zemlj.podr.","Drž.I.S.","Konto","Zadnji ulaz","Zadnji izlaz","Dat.unosa","Dat.izmj.","Dat.VPC","MPC+PDV","prosj. nc","1","2","3","4","5","6","7","8","PPOM","p.na.pot.","%pdv","Povr.nak.","val.","tečaj val.","c.tar.","min.kol.R.","opt.kol.R.","max.kol.R.","min.kol","opt.kol","max.kol","kalo %","proizvođač","Naziv proizvođača","dobavljač","Naziv dobavljača","gr.p.pot.","nor.amb.","www","težina pak.","j.m.težine","Z/V","Najm.ek.kol.","Traj.isporuke","Traj.proizvod.",""
"194917834077","TENISICA ŽENSKA - Triumph 19 - S10678-30","S10678-30 - 375","6,5","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","51.15","194917834077","1","","1 PAR = 1 PAR","2","","Triumph 19","S10678-30","","","","","RAZZLE","RAZZLE/LIME","6,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","6/7/2022","7/11/2021","10/19/2022","","172.41","42.11","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917834084","TENISICA ŽENSKA - Triumph 19 - S10678-30","S10678-30 - 380","7","par","6","172.41","86.2","3","3","","3","3","1","","","","","","OBUĆA","51.16","194917834084","1","","1 PAR = 1 PAR","3","","Triumph 19","S10678-30","","","","","RAZZLE","RAZZLE/LIME","7","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917834091","TENISICA ŽENSKA - Triumph 19 - S10678-30","S10678-30 - 385","7,5","par","6","172.41","86.2","3","3","1","2","2","1","","","","","","OBUĆA","51.16","194917834091","1","","1 PAR = 1 PAR","3","","Triumph 19","S10678-30","","","","","RAZZLE","RAZZLE/LIME","7,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","6/10/2022","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917834107","TENISICA ŽENSKA - Triumph 19 - S10678-30","S10678-30 - 390","8","par","6","172.41","86.2","3","3","","3","3","1","","","","","","OBUĆA","51.16","194917834107","1","","1 PAR = 1 PAR","3","","Triumph 19","S10678-30","","","","","RAZZLE","RAZZLE/LIME","8","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","11/25/2022","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917834114","TENISICA ŽENSKA - Triumph 19 - S10678-30","S10678-30 - 400","8,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","51.16","194917834114","1","","1 PAR = 1 PAR","1","","Triumph 19","S10678-30","","","","","RAZZLE","RAZZLE/LIME","8,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","7/31/2023","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917834121","TENISICA ŽENSKA - Triumph 19 - S10678-30","S10678-30 - 405","9","par","6","172.41","86.2","3","3","","3","3","1","","","","","","OBUĆA","51.16","194917834121","1","","1 PAR = 1 PAR","3","","Triumph 19","S10678-30","","","","","RAZZLE","RAZZLE/LIME","9","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917835111","TENISICA ŽENSKA - Endorphin Pro 2 - S10687-40","S10687-40 - 370","6","PAR","6","212.22","106.11","2","2","1","1","1","1","","","","","","","42.23","194917835111","","","1 PAR = 1 PAR","2","","Endorphin Pro 2","S10687-40","","","","","REVERI","REVERIE","6","FW21","FW21","","","","","","Kina","","","9/14/2021","","9/14/2021","8/11/2022","9/14/2021","212.22","61.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917835135","TENISICA ŽENSKA - Endorphin Pro 2 - S10687-40","S10687-40 - 380","7","PAR","6","212.22","106.11","2","2","","2","2","1","","","","","","","42.13","194917835135","","","1 PAR = 1 PAR","2","","Endorphin Pro 2","S10687-40","","","","","REVERI","REVERIE","7","FW21","FW21","","","","","","Kina","","","9/16/2021","","8/26/2021","8/11/2022","8/26/2021","212.22","61.41","","","","","","","","","","","25","","EUR","1","1","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","","kg","","","","",""
"194917835159","TENISICA ŽENSKA - Endorphin Pro 2 - S10687-40","S10687-40 - 390","8","PAR","6","212.22","106.11","1","1","","1","1","1","","","","","","","42.11","194917835159","","","1 PAR = 1 PAR","1","","Endorphin Pro 2","S10687-40","","","","","REVERI","REVERIE","8","FW21","FW21","","","","","","Kina","","","9/16/2021","6/29/2023","8/26/2021","8/11/2022","8/26/2021","212.22","61.43","","","","","","","","","","","25","","EUR","1","1","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","","kg","","","","",""
"194917835166","TENISICA ŽENSKA - Endorphin Pro 2 - S10687-40","S10687-40 - 400","8,5","PAR","6","212.22","106.11","1","1","","1","1","1","","","","","","","42.08","194917835166","","","1 PAR = 1 PAR","1","","Endorphin Pro 2","S10687-40","","","","","REVERI","REVERIE","8,5","FW21","FW21","","","","","","Kina","","","9/16/2021","7/11/2023","8/26/2021","8/11/2022","8/26/2021","212.22","61.46","","","","","","","","","","","25","","EUR","1","1","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","","kg","","","","",""
"194917835180","TENISICA ŽENSKA - Endorphin Pro 2 - S10687-40","S10687-40 - 410","9,5","PAR","6","212.22","106.11","3","3","1","2","0","","","","","","","","42.12","194917835180","","","1 PAR = 1 PAR","3","","Endorphin Pro 2","S10687-40","","","","","REVERI","REVERIE","9,5","FW21","FW21","","","","","","Kina","","","9/16/2021","7/5/2023","8/26/2021","8/11/2022","8/26/2021","212.22","61.42","","","","","","","","","","","25","","EUR","1","1","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","","kg","","","","",""
"194917836019","TENISICA ŽENSKA - Endorphin Shift 2 - S10689-30","S10689-30 - 370","6","par","6","145.86","72.93","1","1","","1","1","1","","","","","","OBUĆA","49.29","194917836019","1","","1 PAR = 1 PAR","1","","Endorphin Shift 2","S10689-30","","","","","RAZZLE","RAZZLE/LIME","6","FW21","FW21","","","","lijepljena/prošivena obuća","","Vijetnam","","","10/28/2021","","7/11/2021","10/19/2022","","145.86","36.98","","","","","","","","","","","25","","USD","0.86269825","64041100","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","0.57","kg","","","","",""
"194917838440","TENISICA MUŠKA - Axon - S20657-20","S20657-20 - 425","9","par","6","119.32","59.66","3","3","","3","3","1","","","","","","OBUĆA","58.15","194917838440","1","","1 PAR = 1 PAR","3","","Axon","S20657-20","","","","","VIZI/B","VIZI/BLACK","9","FW21","FW21","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/26/2021","10/24/2022","7/11/2021","10/19/2022","","119.32","24.97","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917838471","TENISICA MUŠKA - Axon - S20657-20","S20657-20 - 445","10,5","par","6","119.32","59.66","2","2","","2","2","1","","","","","","OBUĆA","58.15","194917838471","1","","1 PAR = 1 PAR","2","","Axon","S20657-20","","","","","VIZI/B","VIZI/BLACK","10,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/26/2021","8/30/2022","7/11/2021","10/19/2022","","119.32","24.97","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917838488","TENISICA MUŠKA - Axon - S20657-20","S20657-20 - 450","11","par","6","119.32","59.66","1","1","","1","1","1","","","","","","OBUĆA","58.16","194917838488","1","","1 PAR = 1 PAR","1","","Axon","S20657-20","","","","","VIZI/B","VIZI/BLACK","11","FW21","FW21","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/26/2021","5/11/2023","7/11/2021","10/19/2022","","119.32","24.96","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917838495","TENISICA MUŠKA - Axon - S20657-20","S20657-20 - 460","11,5","par","6","119.32","59.66","2","2","","2","2","1","","","","","","OBUĆA","58.15","194917838495","1","","1 PAR = 1 PAR","2","","Axon","S20657-20","","","","","VIZI/B","VIZI/BLACK","11,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/26/2021","6/13/2022","7/11/2021","10/19/2022","","119.32","24.97","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917838518","TENISICA MUŠKA - Axon - S20657-20","S20657-20 - 470","12,5","par","6","119.32","59.66","1","1","","1","1","1","","","","","","OBUĆA","58.15","194917838518","1","","1 PAR = 1 PAR","1","","Axon","S20657-20","","","","","VIZI/B","VIZI/BLACK","12,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/26/2021","4/17/2023","7/11/2021","8/11/2022","","119.32","24.97","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917838884","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 420","8,5","PAR","6","172.41","86.2","1","1","","1","1","1","","","","","","","50.93","194917838884","","","1 PAR = 1 PAR","1","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","8,5","SP22","SP22","","","","","","Kina","","","5/12/2022","","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838891","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 425","9","PAR","6","172.41","86.2","2","2","","2","2","1","","","","","","","50.93","194917838891","","","1 PAR = 1 PAR","2","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","9","SP22","SP22","","","","","","Kina","","","5/12/2022","","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838914","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 440","10","PAR","6","172.41","86.2","2","2","","2","2","1","","","","","","","50.93","194917838914","","","1 PAR = 1 PAR","2","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","10","SP22","SP22","","","","","","Kina","","","5/12/2022","7/4/2023","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838921","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 445","10,5","PAR","6","172.41","86.2","1","1","","1","1","1","","","","","","","50.93","194917838921","","","1 PAR = 1 PAR","1","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","10,5","SP22","SP22","","","","","","Kina","","","5/12/2022","4/20/2023","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838938","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 450","11","PAR","6","172.41","86.2","1","1","","1","1","1","","","","","","","50.93","194917838938","","","1 PAR = 1 PAR","1","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","11","SP22","SP22","","","","","","Kina","","","5/12/2022","11/24/2022","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838945","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 460","11,5","PAR","6","172.41","86.2","2","2","","2","2","1","","","","","","","50.93","194917838945","","","1 PAR = 1 PAR","2","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","11,5","SP22","SP22","","","","","","Kina","","","5/12/2022","","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838952","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 465","12","PAR","6","172.41","86.2","2","2","","2","2","1","","","","","","","50.93","194917838952","","","1 PAR = 1 PAR","2","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","12","SP22","SP22","","","","","","Kina","","","5/12/2022","8/16/2022","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917838969","TENISICA MUŠKA - TRIUMPH 19 - S20678-10","S20678-10 - 470","12,5","PAR","6","172.41","86.2","1","1","","1","1","1","","","","","","","50.93","194917838969","","","1 PAR = 1 PAR","1","","TRIUMPH 19","S20678-10","","","M","M","BLACK7","BLACK7WHITE","12,5","SP22","SP22","","","","","","Kina","","","5/12/2022","9/27/2022","5/12/2022","10/19/2022","5/12/2022","172.41","42.3","","","","","","","","","","","25","","EUR","1","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","3720","Veto s.a.","","","suho četkanje","","kg","","","","",""
"194917839492","TENISICA MUŠKA - Triumph 19 - S20678-30","S20678-30 - 425","9","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","51.15","194917839492","1","","1 PAR = 1 PAR","2","","Triumph 19","S20678-30","","","","","Royal/","Royal/Black/Orange","9","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","3/31/2022","7/11/2021","10/19/2022","","172.41","42.11","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917839522","TENISICA MUŠKA - Triumph 19 - S20678-30","S20678-30 - 445","10,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","51.16","194917839522","1","","1 PAR = 1 PAR","1","","Triumph 19","S20678-30","","","","","Royal/","Royal/Black/Orange","10,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","11/28/2022","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917839539","TENISICA MUŠKA - Triumph 19 - S20678-30","S20678-30 - 450","11","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","51.15","194917839539","1","","1 PAR = 1 PAR","2","","Triumph 19","S20678-30","","","","","Royal/","Royal/Black/Orange","11","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","3/8/2022","7/11/2021","10/19/2022","","172.41","42.11","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917839546","TENISICA MUŠKA - Triumph 19 - S20678-30","S20678-30 - 460","11,5","par","6","172.41","86.2","3","3","","3","4","","","","","","","OBUĆA","51.16","194917839546","1","","1 PAR = 1 PAR","3","","Triumph 19","S20678-30","","","","","Royal/","Royal/Black/Orange","11,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","9/14/2021","7/31/2023","7/11/2021","10/19/2022","","172.41","42.1","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"194917841518","TENISICA MUŠKA - Endorphin Shift 2 - S20689-10","S20689-10 - 470","12,5","PAR","6","145.86","72.93","1","1","","1","#N/A","","","","","","","","48.51","194917841518","","","1 PAR = 1 PAR","1","","Endorphin Shift 2","S20689-10","","","","","BLACK","BLACK","12,5","FW21","FW21","","","","","","Vijetnam","","","10/28/2021","5/10/2022","11/3/2021","8/11/2022","11/3/2021","145.86","37.55","","","","","","","","","","","25","","EUR","1","1","","","","","","","","2279","Wolverine World Wide, Inc. -","3250","Display Me s.r.o.","","","suho četkanje","","kg","","","","",""
"194917846100","TENISICA ŽENSKA - Peregrine 11 - S10641-30","S10641-30 - 375","6,5","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","47.45","194917846100","1","","1 PAR = 1 PAR","1","","Peregrine 11","S10641-30","","","","","Royal/","Royal/Black/Orange","6,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","8/10/2021","2/13/2023","7/11/2021","10/19/2022","","132.59","34.84","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","0.6","kg","","","","",""
"194917846117","TENISICA ŽENSKA - Peregrine 11 - S10641-30","S10641-30 - 380","7","par","6","132.59","66.3","2","2","","2","2","1","","","","","","OBUĆA","47.45","194917846117","1","","1 PAR = 1 PAR","2","","Peregrine 11","S10641-30","","","","","Royal/","Royal/Black/Orange","7","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","8/10/2021","8/8/2023","7/11/2021","10/19/2022","","132.59","34.84","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","0.6","kg","","","","",""
"194917846124","TENISICA ŽENSKA - Peregrine 11 - S10641-30","S10641-30 - 385","7,5","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","47.45","194917846124","1","","1 PAR = 1 PAR","1","","Peregrine 11","S10641-30","","","","","Royal/","Royal/Black/Orange","7,5","FW21","FW21","","","","lijepljena/prošivena obuća","","Kina","","","8/10/2021","7/4/2023","7/11/2021","10/19/2022","","132.59","34.84","","","","","","","","","","","25","","USD","0.86269825","1","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","0.6","kg","","","","",""
